Year,title,tconst,original_title_imdb,runtime_minutes,genres,averagerating,numvotes,original_language,original_title_mvdb,release_date_imdb,genre1,genre2,genre3,release_date_tn,domestic_gross,worldwide_gross,budget
2016,Meet the Blacks,tt4191580,Meet the Blacks,94.0,"Comedy,Horror",5.9,34669.0,en,Meet the Blacks,2016-04-01,Comedy,Horror,,"Apr 1, 2016","$9,097,072","$9,097,072",900000.0
2016,Middle School: The Worst Years of My Life,tt4981636,Middle School: The Worst Years of My Life,92.0,"Comedy,Family",6.1,6413.0,en,Middle School: The Worst Years of My Life,2016-10-07,Comedy,Family,,"Oct 7, 2016","$20,007,149","$23,311,293",8500000.0
2016,Midnight Special,tt2649554,Midnight Special,112.0,"Action,Drama,Mystery",6.6,67921.0,en,Midnight Special,2016-03-18,Action,Drama,Mystery,"Mar 18, 2016","$3,712,282","$7,680,250",18000000.0
2016,Mike and Dave Need Wedding Dates,tt2823054,Mike and Dave Need Wedding Dates,98.0,"Adventure,Comedy,Romance",6.0,74849.0,en,Mike and Dave Need Wedding Dates,2016-07-08,Adventure,Comedy,Romance,"Jul 8, 2016","$46,009,673","$75,898,100",35000000.0
2016,Miracles from Heaven,tt4257926,Miracles from Heaven,109.0,"Biography,Drama,Family",7.1,17734.0,en,Miracles from Heaven,2016-03-18,Biography,Drama,Family,"Mar 16, 2016","$61,705,123","$73,798,736",14000000.0
2016,Misconduct,tt3658772,Misconduct,106.0,"Crime,Drama,Mystery",5.3,13550.0,en,Misconduct,2016-02-05,Crime,Drama,Mystery,"Feb 5, 2016",$0,"$2,352,511",11000000.0
2016,Miss Sloane,tt4540710,Miss Sloane,132.0,"Drama,Thriller",7.5,52788.0,en,Miss Sloane,2016-11-25,Drama,Thriller,,"Nov 25, 2016","$3,500,605","$7,719,630",18000000.0
2016,Moana,tt3521164,Moana,107.0,"Adventure,Animation,Comedy",7.6,224253.0,en,Moana,2016-11-23,Adventure,Animation,Comedy,"Nov 23, 2016","$248,757,044","$637,517,365",175000000.0
2016,Money Monster,tt2241351,Money Monster,98.0,"Crime,Drama,Thriller",6.5,86607.0,en,Money Monster,2016-05-13,Crime,Drama,Thriller,"May 13, 2016","$41,012,075","$93,466,095",27400000.0
2016,Moonlight,tt4975722,Moonlight,111.0,Drama,7.4,227964.0,en,Moonlight,2016-10-21,Drama,,,"Oct 21, 2016","$27,854,931","$65,245,512",4000000.0
2016,Morgan,tt4520364,Morgan,92.0,"Action,Horror,Sci-Fi",5.8,35487.0,en,Morgan,2016-09-02,Action,Horror,Sci-Fi,"Sep 2, 2016","$3,915,251","$7,298,786",8000000.0
2016,My Big Fat Greek Wedding 2,tt3760922,My Big Fat Greek Wedding 2,94.0,"Comedy,Romance",6.0,25933.0,en,My Big Fat Greek Wedding 2,2016-03-25,Comedy,Romance,,"Mar 25, 2016","$59,689,605","$92,096,558",18000000.0
2016,Neighbors 2: Sorority Rising,tt4438848,Neighbors 2: Sorority Rising,92.0,Comedy,5.7,102793.0,en,Neighbors 2: Sorority Rising,2016-05-20,Comedy,,,"May 20, 2016","$55,340,730","$108,757,621",35000000.0
2016,Nerve,tt3531824,Nerve,96.0,"Action,Adventure,Crime",6.5,102782.0,en,Nerve,2016-07-27,Action,Adventure,Crime,"Jul 27, 2016","$38,583,626","$70,652,284",19000000.0
2016,Nocturnal Animals,tt4550098,Nocturnal Animals,116.0,"Drama,Thriller",7.5,205240.0,en,Nocturnal Animals,2016-11-18,Drama,Thriller,,"Nov 18, 2016","$10,663,357","$32,398,681",22500000.0
2016,Norm of the North,tt1594972,Norm of the North,90.0,"Adventure,Animation,Comedy",3.6,7951.0,en,Norm of the North,2016-01-15,Adventure,Animation,Comedy,"Jan 15, 2016","$17,062,499","$30,535,660",18000000.0
2016,Now You See Me 2,tt3110958,Now You See Me 2,129.0,"Action,Adventure,Comedy",6.5,216219.0,en,Now You See Me 2,2016-06-10,Action,Adventure,Comedy,"Jun 10, 2016","$65,075,540","$328,325,007","$90,000,000"
2016,Office Christmas Party,tt1711525,Office Christmas Party,105.0,Comedy,5.8,59253.0,en,Office Christmas Party,2016-12-09,Comedy,,,"Dec 9, 2016","$54,767,494","$91,323,299",45000000.0
2016,Ouija: Origin of Evil,tt4361050,Ouija: Origin of Evil,99.0,"Drama,Horror,Mystery",6.1,47099.0,en,Ouija: Origin of Evil,2016-10-21,Drama,Horror,Mystery,"Oct 21, 2016","$35,144,505","$81,831,866","$9,000,000"
2016,Passengers,tt1355644,Passengers,116.0,"Drama,Romance,Sci-Fi",7.0,311083.0,en,Passengers,2016-12-21,Drama,Romance,Sci-Fi,"Dec 21, 2016","$100,014,699","$302,239,672",150000000.0
2016,Paterson,tt5247022,Paterson,118.0,"Comedy,Drama,Romance",7.4,55285.0,en,Paterson,2016-12-28,Comedy,Drama,Romance,"Dec 28, 2016","$2,141,423","$10,727,536",5000000.0
2016,Patriots Day,tt4572514,Patriots Day,133.0,"Action,Crime,Drama",7.4,76204.0,en,Patriots Day,2016-12-21,Action,Crime,Drama,"Dec 21, 2016","$31,886,361","$52,837,989",45000000.0
2016,Popstar: Never Stop Never Stopping,tt3960412,Popstar: Never Stop Never Stopping,87.0,"Comedy,Music",6.7,47278.0,en,Popstar: Never Stop Never Stopping,2016-06-03,Comedy,Music,,"Jun 3, 2016","$9,496,130","$9,537,120",20000000.0
2016,Pride and Prejudice and Zombies,tt1374989,Pride and Prejudice and Zombies,108.0,"Action,Comedy,Horror",5.8,46187.0,en,Pride and Prejudice and Zombies,2016-02-05,Action,Comedy,Horror,"Feb 5, 2016","$10,907,291","$16,638,300","$28,000,000"
2016,Queen of Katwe,tt4341582,Queen of Katwe,124.0,"Biography,Drama,Sport",7.4,13039.0,en,Queen of Katwe,2016-09-23,Biography,Drama,Sport,"Sep 23, 2016","$8,874,389","$10,055,481",15000000.0
2016,Race,tt3499096,Race,134.0,"Biography,Drama,Sport",7.1,30777.0,en,Race,2016-02-19,Biography,Drama,Sport,"Feb 19, 2016","$19,115,191","$23,745,772",5000000.0
2016,Ride Along 2,tt2869728,Ride Along 2,102.0,"Action,Comedy,Crime",5.9,48688.0,en,Ride Along 2,2016-01-15,Action,Comedy,Crime,"Jan 15, 2016","$90,862,685","$124,827,316",40000000.0
2016,Risen,tt3231054,Risen,107.0,"Action,Adventure,Drama",6.3,22813.0,en,Risen,2016-02-18,Action,Adventure,Drama,"Feb 19, 2016","$36,880,033","$46,255,763",20000000.0
2016,Rogue One: A Star Wars Story,tt3748528,Rogue One,133.0,"Action,Adventure,Sci-Fi",7.8,478592.0,en,Rogue One: A Star Wars Story,2016-12-16,Action,Adventure,Sci-Fi,"Dec 16, 2016","$532,177,324","$1,049,102,856",265000000.0
2016,Sausage Party,tt1700841,Sausage Party,89.0,"Adventure,Animation,Comedy",6.2,159111.0,en,Sausage Party,2016-08-12,Adventure,Animation,Comedy,"Aug 12, 2016","$97,670,358","$141,344,255",19000000.0
2016,Shut In,tt2582500,Shut In,91.0,"Drama,Mystery,Thriller",4.7,11030.0,en,Shut In,2016-11-11,Drama,Mystery,Thriller,"Nov 11, 2016","$6,900,335","$11,360,665",10000000.0
2016,Silence,tt0490215,Silence,161.0,"Adventure,Drama,History",7.2,85242.0,en,Silence,2016-12-23,Adventure,Drama,History,"Dec 23, 2016","$7,100,177","$23,726,626",50000000.0
2016,Sing,tt3470600,Sing,108.0,"Animation,Comedy,Family",7.1,115951.0,en,Sing,2016-12-21,Animation,Comedy,Family,"Dec 21, 2016","$270,329,045","$634,454,789",75000000.0
2016,Snowden,tt3774114,Snowden,134.0,"Biography,Drama,Thriller",7.3,119149.0,en,Snowden,2016-09-16,Biography,Drama,Thriller,"Sep 16, 2016","$21,587,519","$35,380,918",40000000.0
2016,Star Trek Beyond,tt2660888,Star Trek Beyond,122.0,"Action,Adventure,Sci-Fi",7.1,209844.0,en,Star Trek Beyond,2016-07-22,Action,Adventure,Sci-Fi,"Jul 22, 2016","$158,848,340","$335,802,233",185000000.0
2016,Storks,tt4624424,Storks,87.0,"Adventure,Animation,Comedy",6.8,50448.0,en,Storks,2016-09-23,Adventure,Animation,Comedy,"Sep 23, 2016","$72,679,278","$183,353,431",70000000.0
2016,Suicide Squad,tt1386697,Suicide Squad,123.0,"Action,Adventure,Fantasy",6.0,533039.0,en,Suicide Squad,2016-08-05,Action,Adventure,Fantasy,"Aug 5, 2016","$325,100,054","$746,059,887",175000000.0
2016,Sully,tt3263904,Sully,96.0,"Biography,Drama",7.5,202718.0,en,Sully,2016-09-09,Biography,Drama,,"Sep 9, 2016","$125,070,033","$238,524,556",60000000.0
2016,Swiss Army Man,tt4034354,Swiss Army Man,97.0,"Adventure,Comedy,Drama",7.0,91736.0,en,Swiss Army Man,2016-06-24,Adventure,Comedy,Drama,"Jun 24, 2016","$4,210,454","$5,837,111",3000000.0
2016,Teenage Mutant Ninja Turtles: Out of the Shadows,tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,112.0,"Action,Adventure,Comedy",6.0,77234.0,en,Teenage Mutant Ninja Turtles: Out of the Shadows,2016-06-03,Action,Adventure,Comedy,"Jun 3, 2016","$82,051,601","$245,328,374","$135,000,000"
2016,The 5th Wave,tt2304933,The 5th Wave,112.0,"Action,Adventure,Drama",5.2,90788.0,en,The 5th Wave,2016-01-15,Action,Adventure,Drama,"Jan 22, 2016","$34,912,982","$111,336,398",54000000.0
2016,The Accountant,tt2140479,The Accountant,128.0,"Action,Crime,Drama",7.3,233022.0,en,The Accountant,2016-10-14,Action,Crime,Drama,"Oct 14, 2016","$86,260,045","$152,962,083",44000000.0
2016,The Angry Birds Movie,tt1985949,Angry Birds,97.0,"Action,Animation,Comedy",6.3,69624.0,en,The Angry Birds Movie,2016-05-20,Action,Animation,Comedy,"May 20, 2016","$107,509,366","$352,327,887",65000000.0
2016,The BFG,tt3691740,The BFG,117.0,"Adventure,Family,Fantasy",6.4,69340.0,en,The BFG,2016-07-01,Adventure,Family,Fantasy,"Jul 1, 2016","$55,483,770","$199,646,680",140000000.0
2016,The Birth of a Nation,tt4196450,The Birth of a Nation,120.0,"Biography,Drama,History",6.4,18442.0,en,The Birth of a Nation,2016-10-07,Biography,Drama,History,"Oct 7, 2016","$15,861,566","$16,891,011",8500000.0
2016,The Boss,tt2702724,The Boss,99.0,Comedy,5.4,39096.0,en,The Boss,2016-04-08,Comedy,,,"Apr 8, 2016","$63,077,560","$78,652,207",29000000.0
2016,The Bounce Back,tt3253232,The Bounce Back,104.0,"Comedy,Romance",5.0,492.0,en,The Bounce Back,2016-02-26,Comedy,Romance,,"Dec 9, 2016","$321,910","$421,404",3000000.0
2016,The Boy,tt3882082,The Boy,97.0,"Horror,Mystery,Thriller",6.0,68957.0,en,The Boy,2016-01-22,Horror,Mystery,Thriller,"Jan 22, 2016","$35,819,556","$68,220,952",10000000.0
2016,The Darkness,tt1878841,The Darkness,92.0,"Horror,Thriller",4.4,12435.0,en,The Darkness,2016-05-13,Horror,Thriller,,"May 13, 2016","$10,753,574","$10,898,293",4000000.0
2016,The Darkness,tt4935746,Las tinieblas,92.0,Thriller,5.7,196.0,en,The Darkness,2016-05-13,Thriller,,,"May 13, 2016","$10,753,574","$10,898,293",4000000.0
2016,The Disappointments Room,tt2364897,The Disappointments Room,85.0,"Drama,Horror,Thriller",3.9,8167.0,en,The Disappointments Room,2016-09-09,Drama,Horror,Thriller,"Sep 9, 2016","$2,423,467","$3,503,761",15000000.0
2016,The Dog Lover,tt4063178,The Dog Lover,101.0,Drama,5.6,620.0,en,The Dog Lover,2016-07-08,Drama,,,"Jul 8, 2016",$0,$0,"$2,000,000"
2016,The Edge of Seventeen,tt1878870,The Edge of Seventeen,104.0,"Comedy,Drama",7.3,87602.0,en,The Edge of Seventeen,2016-11-18,Comedy,Drama,,"Nov 18, 2016","$14,431,633","$19,096,003",9000000.0
2016,The Finest Hours,tt2025690,The Finest Hours,117.0,"Action,Drama,History",6.8,55981.0,en,The Finest Hours,2016-01-29,Action,Drama,History,"Jan 29, 2016","$27,569,558","$49,252,761",80000000.0
2016,The Forest,tt3387542,The Forest,93.0,"Horror,Mystery,Thriller",4.8,36423.0,en,The Forest,2016-01-08,Horror,Mystery,Thriller,"Jan 8, 2016","$26,594,261","$40,749,230",10000000.0
2016,The Forest,tt3387542,The Forest,93.0,"Horror,Mystery,Thriller",4.8,36423.0,th,The Forest,2016-03-09,Horror,Mystery,Thriller,"Jan 8, 2016","$26,594,261","$40,749,230",10000000.0
2016,The Forest,tt4982356,The Forest,109.0,"Drama,Fantasy,Horror",6.5,222.0,en,The Forest,2016-01-08,Drama,Fantasy,Horror,"Jan 8, 2016","$26,594,261","$40,749,230",10000000.0
2016,The Forest,tt4982356,The Forest,109.0,"Drama,Fantasy,Horror",6.5,222.0,th,The Forest,2016-03-09,Drama,Fantasy,Horror,"Jan 8, 2016","$26,594,261","$40,749,230",10000000.0
2016,The Girl on the Train,tt3631112,The Girl on the Train,112.0,"Crime,Drama,Mystery",6.5,150977.0,en,The Girl on the Train,2016-10-07,Crime,Drama,Mystery,"Oct 7, 2016","$75,395,035","$174,278,214",50000000.0
2016,The Infiltrator,tt1355631,The Infiltrator,127.0,"Biography,Crime,Drama",7.0,61547.0,en,The Infiltrator,2016-07-13,Biography,Crime,Drama,"Jul 13, 2016","$15,436,808","$20,718,104",47500000.0
2016,The Jungle Book,tt3040964,The Jungle Book,106.0,"Adventure,Drama,Family",7.4,240821.0,en,The Jungle Book,2016-04-15,Adventure,Drama,Family,"Apr 15, 2016","$364,001,123","$962,854,547",177000000.0
2016,The Legend of Tarzan,tt0918940,The Legend of Tarzan,110.0,"Action,Adventure,Drama",6.3,150154.0,en,The Legend of Tarzan,2016-07-01,Action,Adventure,Drama,"Jul 1, 2016","$126,643,061","$348,902,025",180000000.0
2016,The Light Between Oceans,tt2547584,The Light Between Oceans,133.0,"Drama,Romance",7.2,46247.0,en,The Light Between Oceans,2016-09-02,Drama,Romance,,"Sep 2, 2016","$12,545,979","$22,281,732",20000000.0
2016,The Magnificent Seven,tt2404435,The Magnificent Seven,132.0,"Action,Adventure,Western",6.9,168514.0,en,The Magnificent Seven,2016-09-23,Action,Adventure,Western,"Sep 23, 2016","$93,432,655","$162,525,156",107000000.0
2016,The Masked Saint,tt3103166,The Masked Saint,105.0,"Action,Biography,Crime",4.6,559.0,en,The Masked Saint,2016-01-08,Action,Biography,Crime,"Jan 8, 2016","$182,695","$182,695",3500000.0
2016,The Neon Demon,tt1974419,The Neon Demon,117.0,"Horror,Thriller",6.2,72359.0,en,The Neon Demon,2016-06-14,Horror,Thriller,,"Jun 24, 2016","$1,333,124","$3,559,803",7000000.0
2016,The Nice Guys,tt3799694,The Nice Guys,116.0,"Action,Comedy,Crime",7.4,240337.0,en,The Nice Guys,2016-05-20,Action,Comedy,Crime,"May 20, 2016","$36,261,763","$59,596,747",50000000.0
2016,The Other Side of the Door,tt3702652,The Other Side of the Door,96.0,Horror,5.3,15813.0,en,The Other Side of the Door,2016-03-11,Horror,,,"Mar 4, 2016","$3,000,342","$12,905,107",5000000.0
2016,The Perfect Match,tt4871980,The Perfect Match,96.0,"Comedy,Romance",4.9,3052.0,en,The Perfect Match,2016-03-11,Comedy,Romance,,"Mar 11, 2016","$9,669,521","$10,182,050",5000000.0
2016,The Purge: Election Year,tt4094724,The Purge: Election Year,108.0,"Action,Horror,Sci-Fi",6.0,80254.0,en,The Purge: Election Year,2016-07-01,Action,Horror,Sci-Fi,"Jul 1, 2016","$79,042,440","$118,514,727",10000000.0
2016,The Secret Life of Pets,tt2709768,The Secret Life of Pets,87.0,"Adventure,Animation,Comedy",6.5,161997.0,en,The Secret Life of Pets,2016-07-08,Adventure,Animation,Comedy,"Jul 8, 2016","$368,384,330","$886,750,534",75000000.0
2016,The Shallows,tt4052882,The Shallows,86.0,"Drama,Horror,Thriller",6.3,106927.0,en,The Shallows,2016-06-24,Drama,Horror,Thriller,"Jun 24, 2016","$55,121,623","$118,763,442",25000000.0
2016,The Young Messiah,tt1002563,The Young Messiah,111.0,"Drama,Fantasy",5.6,2882.0,en,The Young Messiah,2016-03-11,Drama,Fantasy,,"Mar 11, 2016","$6,469,813","$7,313,697",18500000.0
2016,Triple 9,tt1712261,Triple 9,115.0,"Crime,Thriller",6.3,60369.0,en,Triple 9,2016-02-26,Crime,Thriller,,"Feb 26, 2016","$12,639,297","$25,943,792",20000000.0
2016,Trolls,tt1679335,Trolls,92.0,"Adventure,Animation,Comedy",6.5,63295.0,en,Trolls,2016-11-04,Adventure,Animation,Comedy,"Nov 4, 2016","$153,707,064","$344,150,134",125000000.0
2016,War Dogs,tt2005151,War Dogs,114.0,"Comedy,Crime,Drama",7.1,154029.0,en,War Dogs,2016-08-19,Comedy,Crime,Drama,"Aug 19, 2016","$43,034,523","$86,234,503",50000000.0
2016,Warcraft,tt0803096,Warcraft,123.0,"Action,Adventure,Fantasy",6.9,225557.0,en,Warcraft,2016-06-10,Action,Adventure,Fantasy,"Jun 10, 2016","$47,225,655","$425,522,281",160000000.0
2016,When the Bough Breaks,tt1389139,When the Bough Breaks,107.0,"Crime,Drama,Horror",5.1,4729.0,en,When the Bough Breaks,2016-09-09,Crime,Drama,Horror,"Sep 9, 2016","$29,747,603","$30,768,449",11000000.0
2016,Whiskey Tango Foxtrot,tt3553442,Whiskey Tango Foxtrot,112.0,"Biography,Comedy,Drama",6.6,46265.0,en,Whiskey Tango Foxtrot,2016-03-04,Biography,Comedy,Drama,"Mar 4, 2016","$23,083,334","$25,350,747",35000000.0
2016,Why Him?,tt4501244,Why Him?,111.0,Comedy,6.2,89628.0,en,Why Him?,2016-12-23,Comedy,,,"Dec 23, 2016","$60,323,786","$117,425,156",52000000.0
2016,X-Men: Apocalypse,tt3385516,X-Men: Apocalypse,144.0,"Action,Adventure,Sci-Fi",7.0,356556.0,en,X-Men: Apocalypse,2016-05-27,Action,Adventure,Sci-Fi,"May 27, 2016","$155,442,489","$542,537,546",178000000.0
2016,Yoga Hosers,tt3838992,Yoga Hosers,88.0,"Action,Comedy,Fantasy",4.3,10483.0,en,Yoga Hosers,2016-09-02,Action,Comedy,Fantasy,"Sep 2, 2016",$0,"$22,958",5000000.0
2016,Zoolander 2,tt1608290,Zoolander 2,101.0,Comedy,4.7,59914.0,en,Zoolander 2,2016-02-12,Comedy,,,"Feb 12, 2016","$28,848,693","$55,348,693",55000000.0
2016,Zootopia,tt2948356,Zootopia,108.0,"Adventure,Animation,Comedy",8.0,383446.0,en,Zootopia,2016-03-04,Adventure,Animation,Comedy,"Mar 4, 2016","$341,268,248","$1,019,429,616",150000000.0
2017,A Bad Moms Christmas,tt6359956,A Bad Moms Christmas,104.0,"Adventure,Comedy",5.5,33056.0,en,A Bad Moms Christmas,2017-11-01,Adventure,Comedy,,"Nov 1, 2017","$72,110,659","$127,710,550",28000000.0
2017,A Ghost Story,tt6265828,A Ghost Story,92.0,"Drama,Fantasy,Romance",6.8,46280.0,en,A Ghost Story,2017-07-07,Drama,Fantasy,Romance,"Jul 7, 2017","$1,594,798","$2,769,782",100000.0
2017,Alien: Covenant,tt2316204,Alien: Covenant,122.0,"Horror,Sci-Fi,Thriller",6.4,226920.0,en,Alien: Covenant,2017-05-19,Horror,Sci-Fi,Thriller,"May 19, 2017","$74,262,031","$238,521,247",111000000.0
2017,All Eyez on Me,tt1666185,All Eyez on Me,139.0,"Biography,Drama,Music",5.8,18541.0,en,All Eyez on Me,2017-06-16,Biography,Drama,Music,"Jun 16, 2017","$44,922,302","$54,876,855",45000000.0
2017,All Saints,tt4663548,All Saints,108.0,Drama,6.0,1220.0,en,All Saints,2017-08-25,Drama,,,"Aug 25, 2017","$5,802,208","$5,941,994",2000000.0
2017,American Assassin,tt1961175,American Assassin,112.0,"Action,Thriller",6.2,57793.0,en,American Assassin,2017-09-15,Action,Thriller,,"Sep 15, 2017","$36,249,674","$68,310,140",63000000.0
2017,American Made,tt3532216,American Made,115.0,"Action,Biography,Comedy",7.2,131043.0,en,American Made,2017-09-29,Action,Biography,Comedy,"Sep 29, 2017","$51,342,000","$135,569,212",60000000.0
2017,Annabelle: Creation,tt5140878,Annabelle: Creation,109.0,"Horror,Mystery,Thriller",6.5,90402.0,en,Annabelle: Creation,2017-08-11,Horror,Mystery,Thriller,"Aug 11, 2017","$102,092,201","$305,384,865",15000000.0
2017,Atomic Blonde,tt2406566,Atomic Blonde,115.0,"Action,Mystery,Thriller",6.7,150407.0,en,Atomic Blonde,2017-07-28,Action,Mystery,Thriller,"Jul 28, 2017","$51,573,925","$98,345,423",30000000.0
2017,Baahubali 2: The Conclusion,tt4849438,Baahubali 2: The Conclusion,167.0,"Action,Drama",8.3,65656.0,te,Baahubali 2: The Conclusion,2017-04-27,Action,Drama,,"Apr 28, 2017","$18,985,794","$263,502,914","$30,000,000"
2017,Baby Driver,tt3890160,Baby Driver,113.0,"Action,Crime,Drama",7.6,363977.0,en,Baby Driver,2017-06-28,Action,Crime,Drama,"Jun 28, 2017","$107,825,862","$228,104,185",34000000.0
2017,Battle of the Sexes,tt4622512,Battle of the Sexes,121.0,"Biography,Comedy,Drama",6.7,43245.0,en,Battle of the Sexes,2017-09-22,Biography,Comedy,Drama,"Sep 22, 2017","$12,638,526","$18,445,379",25000000.0
2017,Baywatch,tt1469304,Baywatch,116.0,"Action,Comedy,Crime",5.6,137528.0,en,Baywatch,2017-05-26,Action,Comedy,Crime,"May 25, 2017","$58,060,186","$175,863,783",69000000.0
2017,Beauty and the Beast,tt2771200,Beauty and the Beast,129.0,"Family,Fantasy,Musical",7.2,238325.0,en,Beauty and the Beast,2017-03-17,Family,Fantasy,Musical,"Mar 17, 2017","$504,014,165","$1,259,199,706",255000000.0
2017,Before I Fall,tt1691916,Before I Fall,98.0,"Drama,Fantasy,Mystery",6.4,39282.0,en,Before I Fall,2017-03-03,Drama,Fantasy,Mystery,"Mar 3, 2017","$12,241,072","$18,945,682",5000000.0
2017,Bitter Harvest,tt3182620,Bitter Harvest,103.0,"Drama,Romance,War",6.1,3057.0,en,Bitter Harvest,2017-02-24,Drama,Romance,War,"Feb 24, 2017","$557,241","$606,162",21000000.0
2017,Blade Runner 2049,tt1856101,Blade Runner 2049,164.0,"Drama,Mystery,Sci-Fi",8.0,376241.0,en,Blade Runner 2049,2017-10-06,Drama,Mystery,Sci-Fi,"Oct 6, 2017","$92,054,159","$259,357,408",185000000.0
2017,Bright,tt5519340,Bright,117.0,"Action,Crime,Fantasy",6.4,147834.0,en,Bright,2017-12-22,Action,Crime,Fantasy,"Dec 13, 2017",$0,$0,106200000.0
2017,Captain Underpants: The First Epic Movie,tt2091256,Captain Underpants: The First Epic Movie,89.0,"Action,Animation,Comedy",6.2,21903.0,en,Captain Underpants: The First Epic Movie,2017-06-02,Action,Animation,Comedy,"Jun 2, 2017","$73,921,000","$126,577,874",38000000.0
2017,Cars 3,tt3606752,Cars 3,102.0,"Adventure,Animation,Comedy",6.8,59408.0,en,Cars 3,2017-06-16,Adventure,Animation,Comedy,"Jun 16, 2017","$152,901,115","$383,541,369",175000000.0
2017,Churchill,tt2674454,Churchill,105.0,"Biography,Drama,History",6.3,12047.0,en,Churchill,2017-06-02,Biography,Drama,History,"Jun 2, 2017","$1,279,681","$7,582,196",10000000.0
2017,Coco,tt2380307,Coco,105.0,"Adventure,Animation,Comedy",8.4,277194.0,en,Coco,2017-11-22,Adventure,Animation,Comedy,"Nov 22, 2017","$209,726,015","$798,008,101",175000000.0
2017,Coco,tt7002100,Coco,98.0,Horror,7.4,35.0,en,Coco,2017-11-22,Horror,,,"Nov 22, 2017","$209,726,015","$798,008,101",175000000.0
2017,Columbus,tt5990474,Columbus,104.0,Drama,7.2,10735.0,en,Columbus,2017-08-04,Drama,,,"Aug 4, 2017","$1,017,107","$1,110,511",700000.0
2017,Darkest Hour,tt4555426,Darkest Hour,125.0,"Biography,Drama,History",7.4,136546.0,en,Darkest Hour,2017-11-22,Biography,Drama,History,"Nov 22, 2017","$56,443,120","$150,807,172",30000000.0
2017,Despicable Me 3,tt3469046,Despicable Me 3,89.0,"Adventure,Animation,Comedy",6.3,92580.0,en,Despicable Me 3,2017-06-30,Adventure,Animation,Comedy,"Jun 30, 2017","$264,624,300","$1,034,727,750",80000000.0
2017,Diary of a Wimpy Kid: The Long Haul,tt6003368,Diary of a Wimpy Kid: The Long Haul,91.0,"Comedy,Family",4.4,5635.0,en,Diary of a Wimpy Kid: The Long Haul,2017-05-19,Comedy,Family,,"May 19, 2017","$20,738,724","$35,609,577",22000000.0
2017,Downsizing,tt1389072,Downsizing,135.0,"Drama,Sci-Fi",5.7,74815.0,en,Downsizing,2017-12-22,Drama,Sci-Fi,,"Dec 22, 2017","$24,449,754","$54,462,971",76000000.0
2017,Dunkirk,tt5013056,Dunkirk,106.0,"Action,Drama,History",7.9,466580.0,en,Dunkirk,2017-07-19,Action,Drama,History,"Jul 21, 2017","$190,068,280","$499,837,368",150000000.0
2017,"Everything, Everything",tt5001718,"Everything, Everything",96.0,"Drama,Romance",6.4,26811.0,en,"Everything, Everything",2017-05-19,Drama,Romance,,"May 19, 2017","$34,121,140","$61,603,136",10000000.0
2017,Father Figures,tt1966359,Father Figures,113.0,"Adventure,Comedy,Drama",5.5,14373.0,en,Father Figures,2017-12-22,Adventure,Comedy,Drama,"Dec 22, 2017","$17,501,244","$21,038,441",25000000.0
2017,Ferdinand,tt3411444,Ferdinand,108.0,"Adventure,Animation,Comedy",6.7,40229.0,en,Ferdinand,2017-12-15,Adventure,Animation,Comedy,"Dec 15, 2017","$84,410,380","$289,847,930",111000000.0
2017,Fifty Shades Darker,tt4465564,Fifty Shades Darker,118.0,"Drama,Romance",4.6,81706.0,en,Fifty Shades Darker,2017-02-10,Drama,Romance,,"Feb 10, 2017","$114,434,010","$381,398,492",55000000.0
2017,Fist Fight,tt3401882,Fist Fight,91.0,Comedy,5.6,35136.0,en,Fist Fight,2017-02-17,Comedy,,,"Feb 17, 2017","$32,187,017","$40,286,416",25000000.0
2017,Flatliners,tt2039338,Flatliners,109.0,"Drama,Horror,Mystery",5.2,33752.0,en,Flatliners,2017-09-29,Drama,Horror,Mystery,"Sep 29, 2017","$16,883,115","$45,173,738",19000000.0
2017,Geostorm,tt1981128,Geostorm,109.0,"Action,Sci-Fi,Thriller",5.3,78287.0,en,Geostorm,2017-10-20,Action,Sci-Fi,Thriller,"Oct 20, 2017","$33,700,160","$220,796,009",120000000.0
2017,Get Out,tt5052448,Get Out,104.0,"Horror,Mystery,Thriller",7.7,400474.0,en,Get Out,2017-02-24,Horror,Mystery,Thriller,"Feb 24, 2017","$176,040,665","$255,367,951",4500000.0
2017,Ghost in the Shell,tt1219827,Ghost in the Shell,107.0,"Action,Drama,Sci-Fi",6.4,176499.0,en,Ghost in the Shell,2017-03-31,Action,Drama,Sci-Fi,"Mar 31, 2017","$40,563,557","$167,910,690",110000000.0
2017,Gifted,tt4481414,Gifted,101.0,Drama,7.6,82426.0,en,Gifted,2017-04-12,Drama,,,"Apr 7, 2017","$24,801,212","$36,964,656",7000000.0
2017,Girls Trip,tt3564472,Girls Trip,122.0,"Comedy,Drama",6.2,29321.0,en,Girls Trip,2017-07-21,Comedy,Drama,,"Jul 21, 2017","$115,108,515","$140,886,353",20000000.0
2017,Going in Style,tt2568862,Going in Style,96.0,"Comedy,Crime",6.6,66418.0,en,Going in Style,2017-04-07,Comedy,Crime,,"Apr 7, 2017","$45,018,541","$78,672,579",25000000.0
2017,Happy Death Day,tt5308322,Happy Death Day,96.0,"Horror,Mystery,Thriller",6.5,87132.0,en,Happy Death Day,2017-10-13,Horror,Mystery,Thriller,"Oct 13, 2017","$55,683,845","$125,010,260",4800000.0
