start_year,title,tconst,original_title_imdb,runtime_minutes,genres,averagerating,numvotes,original_language,original_title_mvdb,release_date_imdb,studio,domestic_gross_imdb,foreign_gross,id,release_date_tn,production_budget,domestic_gross_tn,worldwide_gross,budget_wiki
2016,One Fall,tt1563740,One Fall,90.0,Drama,5.3,197.0,en,One Fall,2016-09-09,,,,,,,,,Unknown
2016,One More Time with Feeling,tt5777628,One More Time with Feeling,113.0,"Documentary,Music",8.3,3738.0,en,One More Time with Feeling,2016-09-08,,,,,,,,,Unknown
2016,One Nation Under Trump,tt5968156,One Nation Under Trump,62.0,Documentary,3.5,217.0,en,One Nation Under Trump,2016-08-14,,,,,,,,,Unknown
2016,One Night of Fear,tt4165838,One Night of Fear,78.0,"Adventure,Horror,Thriller",3.9,67.0,en,One Night of Fear,2016-11-30,,,,,,,,,Unknown
2016,One in a Billion,tt6045798,One in a Billion,69.0,Documentary,6.8,353.0,en,One in a Billion,2016-11-02,,,,,,,,,Unknown
2016,Opening Night,tt3096948,Opening Night,90.0,"Comedy,Drama,Romance",6.9,74.0,en,Opening Night,2016-06-03,,,,,,,,,Unknown
2016,Opening Night,tt3096948,Opening Night,90.0,"Comedy,Drama,Romance",6.9,74.0,en,Opening Night,2016-05-06,,,,,,,,,Unknown
2016,Opening Night,tt4156972,Opening Night,90.0,"Comedy,Musical",6.3,2299.0,en,Opening Night,2016-06-03,,,,,,,,,Unknown
2016,Opening Night,tt4156972,Opening Night,90.0,"Comedy,Musical",6.3,2299.0,en,Opening Night,2016-05-06,,,,,,,,,Unknown
2016,Operation Avalanche,tt3776826,Operation Avalanche,94.0,"Drama,Mystery,Thriller",6.0,5911.0,en,Operation Avalanche,2016-09-16,,,,,,,,,Unknown
2016,Operator,tt5052524,Operator,87.0,"Comedy,Drama",6.0,1641.0,en,Operator,2016-03-12,,,,,,,,,Unknown
2016,Orange Sunshine,tt5119260,Orange Sunshine,105.0,"Adventure,Biography,Documentary",7.2,413.0,en,Orange Sunshine,2016-03-14,,,,,,,,,Unknown
2016,Ordinary World,tt4189494,Ordinary World,86.0,"Comedy,Drama,Music",5.5,2488.0,en,Ordinary World,2016-10-14,,,,,,,,,Unknown
2016,Ordinary World,tt6102594,Ordinary World,76.0,Family,,,en,Ordinary World,2016-10-14,,,,,,,,,Unknown
2016,Other People,tt4158876,Other People,97.0,"Comedy,Drama",6.7,7724.0,en,Other People,2016-09-09,,,,,,,,,Unknown
2016,Ouija: Origin of Evil,tt4361050,Ouija: Origin of Evil,99.0,"Drama,Horror,Mystery",6.1,47099.0,en,Ouija: Origin of Evil,2016-10-21,Uni.,35100000.0,46600000,75.0,"Oct 21, 2016","$9,000,000","$35,144,505","$81,831,866",Unknown
2016,Our Kind of Traitor,tt1995390,Our Kind of Traitor,108.0,"Crime,Drama,Thriller",6.2,17511.0,en,Our Kind of Traitor,2016-07-01,RAtt.,3200000.0,7600000,,,,,,4000000
2016,Out Run,tt4906148,Out Run,56.0,Documentary,7.2,24.0,en,Out Run,2016-04-08,,,,,,,,,Unknown
2016,Outlaw,tt2972990,Outlaw,90.0,"Drama,Thriller",6.8,25.0,en,Outlaw,2016-06-12,,,,,,,,,Unknown
2016,Outlaws and Angels,tt3491962,Outlaws and Angels,120.0,"Action,Adventure,Drama",5.4,2834.0,en,Outlaws and Angels,2016-01-25,,,,,,,,,Unknown
2016,Ovarian Psycos,tt5428528,Ovarian Psycos,72.0,Documentary,7.3,47.0,en,Ovarian Psycos,2016-03-12,,,,,,,,,Unknown
2016,Oxenfree,tt3521976,Oxenfree,93.0,"Adventure,Comedy,Drama",6.5,30.0,en,Oxenfree,2016-10-25,,,,,,,,,Unknown
2016,Ozark Sharks,tt5606742,Ozark Sharks,88.0,"Action,Adventure,Comedy",3.6,682.0,en,Ozark Sharks,2016-07-28,,,,,,,,,Unknown
2016,Paint It Black,tt1472460,Paint It Black,97.0,Drama,5.6,546.0,en,Paint It Black,2016-06-03,,,,,,,,,Unknown
2016,Painted Nails,tt4789664,Painted Nails,57.0,Documentary,8.1,9.0,en,Painted Nails,2016-10-28,,,,,,,,,Unknown
2016,Pandemic,tt3774802,Pandemic,91.0,"Action,Horror,Sci-Fi",4.4,6948.0,en,Pandemic,2016-04-01,,,,,,,,,Unknown
2016,Paradox,tt2442620,Paradox,103.0,"Drama,Romance,Sci-Fi",6.8,93.0,en,Paradox,2016-04-22,,,,,,,,,Unknown
2016,Paradox,tt4540434,Paradox,90.0,"Action,Drama,Sci-Fi",4.6,2989.0,en,Paradox,2016-04-22,,,,,,,,,Unknown
2016,Paranoia,tt6338350,Paranoia,60.0,Thriller,,,en,Paranoia,2016-05-24,,,,,,,,,Unknown
2016,Paranormal Retreat 2-The Woods Witch,tt5931582,Paranormal Retreat 2-The Woods Witch,66.0,Horror,2.3,18.0,en,Paranormal Retreat 2-The Woods Witch,2016-12-15,,,,,,,,,15000000
2016,Paranormal Sex Tape,tt5533664,Paranormal Sex Tape,71.0,Horror,1.7,129.0,en,Paranormal Sex Tape,2016-05-24,,,,,,,,,28015000
2016,Parasites,tt4688294,Parasites,81.0,"Action,Horror,Thriller",4.0,294.0,en,Parasites,2016-09-09,,,,,,,,,Unknown
2016,Partners,tt4597748,Partners,113.0,Drama,8.2,53.0,en,Partners,2016-01-22,,,,,,,,,Unknown
2016,Pass Thru,tt5445074,Pass Thru,90.0,"Drama,Fantasy,Sci-Fi",5.6,1146.0,en,Pass Thru,2016-04-19,,,,,,,,,Unknown
2016,Passage to Mars,tt3190158,Passage to Mars,94.0,Adventure,4.8,631.0,en,Passage to Mars,2016-05-31,,,,,,,,,Unknown
2016,Passengers,tt1355644,Passengers,116.0,"Drama,Romance,Sci-Fi",7.0,311083.0,en,Passengers,2016-12-21,,,,28.0,"Dec 21, 2016","$110,000,000","$100,014,699","$302,239,672",150000000
2016,Passfire,tt2536884,Passfire,112.0,"Adventure,Documentary",8.8,21.0,en,Passfire,2016-08-08,,,,,,,,,Unknown
2016,Paterson,tt5247022,Paterson,118.0,"Comedy,Drama,Romance",7.4,55285.0,en,Paterson,2016-12-28,BST,2200000.0,,54.0,"Dec 28, 2016","$5,000,000","$2,141,423","$10,727,536",5000000
2016,Patient 62,tt6028864,Patient 62,81.0,"Sci-Fi,Thriller",8.3,20.0,en,Patient 62,2016-10-07,,,,,,,,,Unknown
2016,Patient Seven,tt5345298,Patient Seven,116.0,Horror,4.9,2318.0,en,Patient Seven,2016-10-11,,,,,,,,,Unknown
2016,Patriots Day,tt4572514,Patriots Day,133.0,"Action,Crime,Drama",7.4,76204.0,en,Patriots Day,2016-12-21,LGF,31900000.0,18700000,69.0,"Dec 21, 2016","$40,000,000","$31,886,361","$52,837,989",45000000
2016,Pee-wee's Big Holiday,tt0837156,Pee-wee's Big Holiday,90.0,"Adventure,Comedy,Family",6.2,6362.0,en,Pee-wee's Big Holiday,2016-03-18,,,,,,,,,Unknown
2016,Peelers,tt2769828,Peelers,95.0,Horror,4.1,1556.0,en,Peelers,2016-04-09,,,,,,,,,Unknown
2016,Pelé: Birth of a Legend,tt0995868,Pelé: Birth of a Legend,107.0,"Biography,Drama,Sport",7.2,13919.0,en,Pelé: Birth of a Legend,2016-05-06,,,,,,,,,Unknown
2016,People You May Know,tt4696310,People You May Know,101.0,"Comedy,Drama",5.6,629.0,en,People You May Know,2016-07-07,,,,,,,,,Unknown
2016,Pet,tt1183374,Pet,94.0,"Horror,Thriller",5.7,13955.0,en,Pet,2016-12-02,,,,,,,,,Unknown
2016,Pet Fooled,tt5700496,Pet Fooled,70.0,Documentary,7.4,460.0,en,Pet Fooled,2016-05-06,,,,,,,,,Unknown
2016,Pete's Dragon,tt2788732,Pete's Dragon,102.0,"Action,Adventure,Comedy",6.7,49313.0,en,Pete's Dragon,2016-08-12,,,,,,,,,65000000
2016,Peter and the Farm,tt5535814,Peter and the Farm,91.0,Documentary,7.2,579.0,en,Peter and the Farm,2016-11-04,,,,,,,,,Unknown
2016,Phantasm: Ravager,tt3627704,Phantasm: Ravager,85.0,"Action,Fantasy,Horror",5.1,2950.0,en,Phantasm: Ravager,2016-10-07,,,,,,,,,Unknown
2016,Pitchfork,tt4985848,Pitchfork,94.0,Horror,5.1,2652.0,en,Pitchfork,2016-09-23,,,,,,,,,Unknown
2016,Pitfire of Hell,tt4865186,Pitfire of Hell,,"Comedy,Horror",6.6,24.0,en,Pitfire of Hell,2016-05-30,,,,,,,,,Unknown
2016,Plank Face,tt5839426,Plank Face,91.0,Horror,6.0,166.0,en,Plank Face,2016-08-27,,,,,,,,,Unknown
2016,Play the Devil,tt5424984,Play the Devil,89.0,Drama,5.4,126.0,en,Play the Devil,2016-06-04,,,,,,,,,Unknown
2016,Political Animals,tt3778616,Political Animals,87.0,Documentary,8.0,32.0,en,Political Animals,2016-06-04,,,,,,,,,Unknown
2016,Popstar: Never Stop Never Stopping,tt3960412,Popstar: Never Stop Never Stopping,87.0,"Comedy,Music",6.7,47278.0,en,Popstar: Never Stop Never Stopping,2016-06-03,,,,47.0,"Jun 3, 2016","$20,000,000","$9,496,130","$9,537,120",20000000
2016,Population Zero,tt4593196,Population Zero,84.0,"Crime,Mystery,Thriller",6.1,751.0,en,Population Zero,2016-04-26,,,,,,,,,Unknown
2016,Porches and Private Eyes,tt5199290,Porches and Private Eyes,94.0,"Comedy,Mystery",4.6,103.0,en,Porches and Private Eyes,2016-09-02,,,,,,,,,Unknown
2016,Prayer Never Fails,tt4575782,Prayer Never Fails,99.0,Drama,5.2,78.0,en,Prayer Never Fails,2016-02-12,,,,,,,,,Unknown
2016,Precious Cargo,tt4651410,Precious Cargo,90.0,"Action,Comedy,Crime",4.6,7414.0,en,Precious Cargo,2016-04-22,,,,,,,,,10500000
2016,Preternatural,tt4654772,Preternatural,74.0,"Comedy,Horror,Mystery",5.7,30.0,en,Preternatural,2016-05-29,,,,,,,,,Unknown
2016,Pretty Fine Things,tt3834874,Pretty Fine Things,100.0,Horror,4.3,52.0,en,Pretty Fine Things,2016-02-04,,,,,,,,,Unknown
2016,Priceless,tt4978274,Priceless,97.0,"Crime,Drama,Romance",6.1,3112.0,en,Priceless,2016-10-14,,,,,,,,,Unknown
2016,Pride and Prejudice and Zombies,tt1374989,Pride and Prejudice and Zombies,108.0,"Action,Comedy,Horror",5.8,46187.0,en,Pride and Prejudice and Zombies,2016-02-05,SGem,10900000.0,5500000,74.0,"Feb 5, 2016","$28,000,000","$10,907,291","$16,638,300",28000000
2016,Punk's Dead: SLC Punk 2,tt2836166,Punk's Dead: SLC Punk 2,75.0,Comedy,4.9,773.0,en,Punk's Dead: SLC Punk 2,2016-02-11,,,,,,,,,Unknown
2016,Pushing Dead,tt4572984,Pushing Dead,110.0,"Comedy,Drama",6.6,243.0,en,Pushing Dead,2016-09-29,,,,,,,,,Unknown
2016,Quadrant 9EV9,tt3205438,Quadrant 9EV9,88.0,"Action,Horror,Sci-Fi",3.2,82.0,en,Quadrant 9EV9,2016-03-01,,,,,,,,,Unknown
2016,Quarries,tt3709442,Quarries,83.0,"Drama,Horror,Thriller",4.6,784.0,en,Quarries,2016-10-26,,,,,,,,,Unknown
2016,Queen of Katwe,tt4341582,Queen of Katwe,124.0,"Biography,Drama,Sport",7.4,13039.0,en,Queen of Katwe,2016-09-23,BV,8900000.0,1500000,6.0,"Sep 23, 2016","$15,000,000","$8,874,389","$10,055,481",15000000
2016,Race,tt3499096,Race,134.0,"Biography,Drama,Sport",7.1,30777.0,en,Race,2016-02-19,,,,90.0,"Feb 19, 2016","$5,000,000","$19,115,191","$23,745,772",5000000
2016,Rain,tt5806650,Rain,,Drama,,,en,Rain,2016-05-16,,,,,,,,,Unknown
2016,Rainbow Time,tt5167174,Rainbow Time,91.0,"Comedy,Drama",5.9,462.0,en,Rainbow Time,2016-03-14,,,,,,,,,Unknown
2016,Raising the Bar,tt5274066,Raising the Bar,93.0,"Family,Sport",5.7,977.0,en,Raising the Bar,2016-05-02,,,,,,,,,Unknown
2016,Rampage: President Down,tt4146622,Rampage: President Down,99.0,"Action,Crime,Thriller",4.9,2374.0,en,Rampage: President Down,2016-09-06,,,,,,,,,Unknown
2016,Range 15,tt4687276,Range 15,89.0,"Action,Comedy,Horror",5.2,4844.0,en,Range 15,2016-06-15,,,,,,,,,1500000
2016,Ratchet & Clank,tt2865120,Ratchet & Clank,94.0,"Action,Adventure,Animation",5.6,9033.0,en,Ratchet & Clank,2016-04-29,Focus,8800000.0,,,,,,,Unknown
2016,Rats,tt4033926,Rats,84.0,"Documentary,Horror",6.5,1303.0,en,Rats,2016-09-23,,,,,,,,,Unknown
2016,Razors: The Return of Jack the Ripper,tt2565974,Razors: The Return of Jack the Ripper,88.0,"Fantasy,Horror,Mystery",2.5,161.0,en,Razors: The Return of Jack the Ripper,2016-10-18,,,,,,,,,Unknown
2016,Real Boy,tt3993760,Real Boy,72.0,"Documentary,Family,Music",4.9,365.0,en,Real Boy,2016-04-30,,,,,,,,,10000000
2016,Rebirth,tt4902716,Rebirth,100.0,Thriller,5.0,3289.0,en,Rebirth,2016-04-17,,,,,,,,,Unknown
2016,Recovery,tt2943854,Recovery,75.0,"Biography,Documentary,Drama",,,en,Recovery,2016-10-27,,,,,,,,,Unknown
2016,Recovery,tt3685668,Recovery,82.0,"Horror,Thriller",4.5,1590.0,en,Recovery,2016-10-27,,,,,,,,,Unknown
2016,Red Net,tt5333700,Red Net,70.0,Thriller,3.6,24.0,en,Red Net,2016-08-28,,,,,,,,,Unknown
2016,Red Sonja: Queen of Plagues,tt5989606,Red Sonja: Queen of Plagues,74.0,"Action,Adventure,Animation",3.5,111.0,en,Red Sonja: Queen of Plagues,2016-08-02,,,,,,,,,Unknown
2016,Rednecks + Culchies,tt3257064,Rednecks + Culchies,82.0,"Biography,Documentary,Drama",6.6,33.0,en,Rednecks + Culchies,2016-04-01,,,,,,,,,Unknown
2016,Reel Rock 11,tt6221322,Reel Rock 11,90.0,"Documentary,Sport",8.5,59.0,en,Reel Rock 11,2016-09-15,,,,,,,,,Unknown
2016,Reflections: Iceland,tt6870398,Reflections: Iceland,40.0,Documentary,,,en,Reflections: Iceland,2016-07-04,,,,,,,,,Unknown
2016,Remember the Goal,tt5066818,Remember the Goal,88.0,Drama,5.6,117.0,en,Remember the Goal,2016-08-26,,,,,,,,,Unknown
2016,Rescue Dogs,tt4609262,Rescue Dogs,87.0,Family,5.8,53.0,en,Rescue Dogs,2016-04-01,,,,,,,,,Unknown
2016,Restoration,tt3842962,Restoration,50.0,"Sci-Fi,Thriller",6.7,82.0,en,Restoration,2016-05-03,,,,,,,,,Unknown
2016,Restoration,tt4517738,Restoration,92.0,Horror,4.0,808.0,en,Restoration,2016-05-03,,,,,,,,,Unknown
2016,Restoration,tt4926752,Restoration,93.0,Drama,8.4,17.0,en,Restoration,2016-05-03,,,,,,,,,Unknown
2016,Retake,tt4327510,Retake,98.0,"Drama,Romance",6.3,742.0,en,Retake,2016-06-21,,,,,,,,,Unknown
2016,Revelation: Dawn of Global Government,tt5211044,Revelation: Dawn of Global Government,106.0,Documentary,6.8,65.0,en,Revelation: Dawn of Global Government,2016-02-19,,,,,,,,,Unknown
2016,Richard Linklater: Dream Is Destiny,tt5243796,Richard Linklater: Dream Is Destiny,90.0,Documentary,7.3,278.0,en,Richard Linklater: Dream Is Destiny,2016-08-05,,,,,,,,,Unknown
2016,Riddle Room,tt2180317,Riddle Room,80.0,Horror,3.0,351.0,en,Riddle Room,2016-02-16,,,,,,,,,Unknown
2016,Ride Along 2,tt2869728,Ride Along 2,102.0,"Action,Comedy,Crime",5.9,48688.0,en,Ride Along 2,2016-01-15,Uni.,91200000.0,33400000,95.0,"Jan 15, 2016","$40,000,000","$90,862,685","$124,827,316",40000000
2016,Risen,tt3231054,Risen,107.0,"Action,Adventure,Drama",6.3,22813.0,en,Risen,2016-02-18,Sony,36900000.0,9200000,48.0,"Feb 19, 2016","$20,000,000","$36,880,033","$46,255,763",20000000
2016,Risky Drinking,tt6357342,Risky Drinking,82.0,Documentary,6.6,218.0,en,Risky Drinking,2016-12-19,,,,,,,,,Unknown
2016,River,tt3317362,River,101.0,"Crime,Thriller",5.8,63.0,en,River,2016-04-02,,,,,,,,,Unknown
2016,River,tt3317362,River,101.0,"Crime,Thriller",5.8,63.0,en,River,2016-09-29,,,,,,,,,Unknown
2016,Robert Klein Still Can't Stop His Leg,tt5579442,Robert Klein Still Can't Stop His Leg,94.0,"Comedy,Documentary",7.5,28.0,en,Robert Klein Still Can't Stop His Leg,2016-03-17,,,,,,,,,Unknown
2016,Rodeo Girl,tt4062896,Rodeo Girl,108.0,"Adventure,Family",5.8,175.0,en,Rodeo Girl,2016-01-05,,,,,,,,,Unknown
2016,Rogue One: A Star Wars Story,tt3748528,Rogue One,133.0,"Action,Adventure,Sci-Fi",7.8,478592.0,en,Rogue One: A Star Wars Story,2016-12-16,BV,532200000.0,523900000,45.0,"Dec 16, 2016","$200,000,000","$532,177,324","$1,049,102,856",265000000
2016,Romeo's Distress,tt4058910,Romeo's Distress,82.0,"Drama,Fantasy,Horror",7.3,97.0,en,Romeo's Distress,2016-10-31,,,,,,,,,Unknown
2016,Rules Don't Apply,tt1974420,Rules Don't Apply,127.0,"Comedy,Drama,Romance",5.7,7794.0,en,Rules Don't Apply,2016-11-23,Fox,3700000.0,233000,,,,,,25000000
2016,Run the Tide,tt2822864,Run the Tide,97.0,Drama,5.3,930.0,en,Run the Tide,2016-12-02,,,,,,,,,Unknown
2016,Running for His Life: The Lawrence Phillips Story,tt6348244,Running for His Life: The Lawrence Phillips Story,85.0,Documentary,6.9,117.0,en,Running for His Life: The Lawrence Phillips Story,2016-12-16,,,,,,,,,Unknown
2016,Rush: Time Stand Still,tt6151042,Rush: Time Stand Still,97.0,"Documentary,Music",8.2,361.0,en,Rush: Time Stand Still,2016-11-03,,,,,,,,,Unknown
2016,Russian Doll,tt5138866,Russian Doll,82.0,"Crime,Drama,Mystery",5.0,28.0,en,Russian Doll,2016-03-12,,,,,,,,,Unknown
2016,SXSW Comedy with Natasha Leggero,tt5892524,SXSW Comedy with Natasha Leggero,77.0,Comedy,5.2,24.0,en,SXSW Comedy with Natasha Leggero,2016-07-15,,,,,,,,,Unknown
2016,Sacred,tt5647942,Sacred,87.0,Documentary,7.2,47.0,en,Sacred,2016-11-12,,,,,,,,,Unknown
2016,Sacred Vow,tt5691854,Sacred Vow,85.0,Drama,6.1,75.0,en,Sacred Vow,2016-10-01,,,,,,,,,Unknown
2016,Sacrifice,tt2078718,Sacrifice,91.0,"Crime,Horror,Mystery",5.3,3842.0,en,Sacrifice,2016-04-29,,,,,,,,,Unknown
2016,Sad Vacation,tt3691270,Sad Vacation,95.0,Documentary,6.5,115.0,en,Sad Vacation,2016-07-25,,,,,,,,,Unknown
2016,Sam,tt6778128,Sam,68.0,"Comedy,Drama",,,en,Sam,2016-06-01,,,,,,,,,Unknown
2016,Sands of Silence,tt3609728,Sands of Silence,86.0,"Documentary,Drama,Thriller",7.9,29.0,en,Sands of Silence,2016-10-02,,,,,,,,,Unknown
2016,Santa's Boot Camp,tt2331053,Santa's Boot Camp,93.0,"Adventure,Comedy,Family",4.0,96.0,en,Santa's Boot Camp,2016-11-15,,,,,,,,,Unknown
2016,Satanic,tt4796122,Satanic,85.0,Horror,3.7,5381.0,en,Satanic,2016-07-01,Magn.,300.0,,,,,,,Unknown
2016,Saturday's Warrior,tt4699130,Saturday's Warrior,120.0,Musical,5.3,221.0,en,Saturday's Warrior,2016-03-31,,,,,,,,,Unknown
2016,Sausage Party,tt1700841,Sausage Party,89.0,"Adventure,Animation,Comedy",6.2,159111.0,en,Sausage Party,2016-08-12,Sony,97700000.0,43000000,28.0,"Aug 12, 2016","$19,000,000","$97,670,358","$141,344,255",19000000
2016,Savannah Sunrise,tt5591822,Savannah Sunrise,88.0,"Comedy,Family",6.1,140.0,en,Savannah Sunrise,2016-07-15,,,,,,,,,Unknown
2016,Saved by Grace,tt4486728,Saved by Grace,85.0,Drama,6.1,381.0,en,Saved by Grace,2016-04-09,,,,,,,,,Unknown
2016,"Scaler, Dark Spirit",tt4970294,"Scaler, Dark Spirit",80.0,"Horror,Thriller",3.4,224.0,en,"Scaler, Dark Spirit",2016-06-18,,,,,,,,,Unknown
2016,Scathing,tt4229948,Scathing,83.0,"Horror,Thriller",3.7,159.0,en,Scathing,2016-11-15,,,,,,,,,50000000
2016,Seances,tt2355198,Seances,,Mystery,7.7,69.0,en,Seances,2016-04-28,,,,,,,,,Unknown
2016,Search Engines,tt4494094,Search Engines,98.0,"Comedy,Drama,Family",4.3,137.0,en,Search Engines,2016-03-05,,,,,,,,,Unknown
2016,Seattle Road,tt3584390,Seattle Road,85.0,"Drama,Romance",4.8,53.0,en,Seattle Road,2016-06-24,,,,,,,,,Unknown
2016,Secrets of the Force Awakens: A Cinematic Journey,tt5532610,Secrets of the Force Awakens: A Cinematic Journey,69.0,Documentary,7.5,366.0,en,Secrets of the Force Awakens: A Cinematic Journey,2016-03-14,,,,,,,,,Unknown
2016,Seduced,tt5518902,Missed Connections,84.0,"Drama,Thriller",4.9,266.0,en,Seduced,2016-01-01,,,,,,,,,Unknown
2016,Seed: The Untold Story,tt5971724,Seed: The Untold Story,94.0,Documentary,7.6,223.0,en,Seed: The Untold Story,2016-09-23,,,,,,,,,Unknown
2016,Senna vs Brundle,tt5837408,Senna vs Brundle,94.0,"Documentary,Sport",7.4,36.0,en,Senna vs Brundle,2016-04-21,,,,,,,,,Unknown
2016,Sensitivity Training,tt5697078,Sensitivity Training,87.0,Comedy,6.9,97.0,en,Sensitivity Training,2016-06-05,,,,,,,,,Unknown
2016,Serena,tt5749696,Serena,95.0,"Biography,Documentary,Sport",6.7,193.0,en,Serena,2016-06-22,,,,,,,,,Unknown
2016,Sex and the Silver Gays,tt5357328,Sex and the Silver Gays,70.0,"Biography,Documentary,History",7.7,6.0,en,Sex and the Silver Gays,2016-09-12,,,,,,,,,Unknown
2016,Shadow World,tt2626338,Shadow World,94.0,Documentary,7.5,592.0,en,Shadow World,2016-04-16,,,,,,,,,Unknown
2016,Shadows of the Dead,tt6149120,Shadows of the Dead,87.0,Horror,4.4,304.0,en,Shadows of the Dead,2016-10-22,,,,,,,,,Unknown
2016,Shake Off the World,tt4237208,Shake Off the World,80.0,"Comedy,Drama,Family",6.7,22.0,en,Shake Off the World,2016-07-15,,,,,,,,,Unknown
2016,Shangri-La Suite,tt3014078,Shangri-La Suite,90.0,"Action,Crime,Drama",5.1,613.0,en,Shangri-La Suite,2016-10-28,,,,,,,,,Unknown
2016,Shared Rooms,tt5106400,Shared Rooms,75.0,"Comedy,Drama,Romance",5.3,370.0,en,Shared Rooms,2016-05-14,,,,,,,,,Unknown
2016,Sharkenstein,tt5636234,Sharkenstein,85.0,"Action,Adventure,Comedy",2.2,339.0,en,Sharkenstein,2016-08-01,,,,,,,,,Unknown
2016,She Kills,tt4801352,She Kills,101.0,"Action,Horror",6.2,352.0,en,She Kills,2016-05-01,,,,,,,,,Unknown
2016,She Was So Pretty,tt5229754,She Was So Pretty,,Horror,4.4,152.0,en,She Was So Pretty,2016-06-24,,,,,,,,,Unknown
2016,She Wolf Rising,tt1461395,She Wolf Rising,91.0,Horror,3.3,178.0,en,She Wolf Rising,2016-02-24,,,,,,,,,Unknown
2016,Shelved,tt5717178,Shelved,90.0,"Comedy,Horror",4.1,11.0,en,Shelved,2016-12-09,,,,,,,,,Unknown
2016,Shock,tt5310410,Shock,69.0,Horror,3.3,97.0,en,Shock,2016-10-31,,,,,,,,,Unknown
2016,Shockwave,tt4183216,Shockwave,88.0,"Horror,Mystery,Thriller",5.2,22.0,en,Shockwave,2016-01-01,,,,,,,,,Unknown
2016,Shortwave,tt5152640,Shortwave,85.0,"Sci-Fi,Thriller",4.6,1508.0,en,Shortwave,2016-06-04,,,,,,,,,Unknown
2016,Shovel Buddies,tt3416674,Shovel Buddies,85.0,Drama,5.1,304.0,en,Shovel Buddies,2016-10-11,,,,,,,,,Unknown
2016,Show Business,tt4111044,Show Business,85.0,"Comedy,Drama,Romance",6.0,23.0,en,Show Business,2016-04-23,,,,,,,,,Unknown
2016,Show Yourself,tt4361376,Show Yourself,79.0,"Drama,Horror",5.2,113.0,en,Show Yourself,2016-08-20,,,,,,,,,Unknown
2016,Showing Roots,tt4163960,Showing Roots,100.0,"Comedy,Drama",6.0,67.0,en,Showing Roots,2016-04-23,,,,,,,,,Unknown
2016,Shut In,tt2582500,Shut In,91.0,"Drama,Mystery,Thriller",4.7,11030.0,en,Shut In,2016-11-11,EC,6900000.0,6200000,50.0,"Nov 11, 2016","$10,000,000","$6,900,335","$11,360,665",10000000
2016,Sickhouse,tt5695936,Sickhouse,68.0,"Horror,Thriller",4.0,191.0,en,Sickhouse,2016-06-01,,,,,,,,,Unknown
2016,Silence,tt0490215,Silence,161.0,"Adventure,Drama,History",7.2,85242.0,en,Silence,2016-12-23,,,,42.0,"Dec 23, 2016","$46,500,000","$7,100,177","$23,726,626",50000000
2016,Silenced,tt6282878,Silenced,93.0,Documentary,6.5,93.0,en,Silenced,2016-12-03,,,,,,,,,50000000
2016,Silent Cry Aloud,tt3150852,Silent Cry Aloud,76.0,Drama,6.9,28.0,en,Silent Cry Aloud,2016-02-02,,,,,,,,,Unknown
2016,Silent Retreat,tt3563892,Silent Retreat,92.0,"Horror,Mystery,Thriller",3.8,682.0,en,Silent Retreat,2016-01-12,,,,,,,,,Unknown
2016,Silicon Cowboys,tt4938484,Silicon Cowboys,77.0,"Documentary,History",6.8,1527.0,en,Silicon Cowboys,2016-09-16,,,,,,,,,Unknown
2016,Silver Skies,tt3176776,Silver Skies,95.0,"Comedy,Drama,Family",6.5,116.0,en,Silver Skies,2016-09-22,,,,,,,,,Unknown
2016,Simple Creature,tt1558259,Simple Creature,92.0,"Sci-Fi,Thriller",4.0,194.0,en,Simple Creature,2016-08-08,,,,,,,,,Unknown
2016,Sinbad and the War of the Furies,tt6231588,Sinbad and the War of the Furies,90.0,"Action,Adventure",2.5,291.0,en,Sinbad and the War of the Furies,2016-12-06,,,,,,,,,Unknown
2016,Sing,tt3470600,Sing,108.0,"Animation,Comedy,Family",7.1,115951.0,en,Sing,2016-12-21,Uni.,270400000.0,363800000,29.0,"Dec 21, 2016","$75,000,000","$270,329,045","$634,454,789",75000000
2016,Sing Street,tt3544112,Sing Street,106.0,"Comedy,Drama,Music",8.0,74651.0,en,Sing Street,2016-04-15,Wein.,3200000.0,10400000,,,,,,4000000
2016,Singing with Angels,tt4678298,Singing with Angels,94.0,Drama,5.1,104.0,en,Singing with Angels,2016-03-11,,,,,,,,,Unknown
2016,Sinister Squad,tt5481984,Sinister Squad,90.0,"Action,Fantasy",2.1,887.0,en,Sinister Squad,2016-07-05,,,,,,,,,120000000
2016,Six Gun Savior,tt2027215,Six Gun Savior,100.0,"Action,Adventure,Drama",3.3,176.0,en,Six Gun Savior,2016-07-05,,,,,,,,,Unknown
2016,Skiptrace,tt2238032,Jue di tao wang,107.0,"Action,Adventure,Comedy",5.7,16989.0,en,Skiptrace,2016-09-02,,,,,,,,,60000000
2016,Sky Ladder: The Art of Cai Guo-Qiang,tt5278930,Sky Ladder: The Art of Cai Guo-Qiang,76.0,Documentary,7.4,882.0,en,Sky Ladder: The Art of Cai Guo-Qiang,2016-01-21,,,,,,,,,Unknown
2016,Slash,tt4729990,Slash,100.0,"Comedy,Fantasy,Romance",5.7,971.0,en,Slash,2016-03-13,,,,,,,,,Unknown
2016,Slender,tt3317158,Slender,90.0,Thriller,3.2,297.0,en,Slender,2016-01-01,,,,,,,,,Unknown
2016,Smothered,tt3040224,Smothered,96.0,"Comedy,Horror",4.1,243.0,en,Smothered,2016-03-29,,,,,,,,,Unknown
